XLSX,XLSM,PDF,DWG,SCANNED,DRAWING NAME,Rev,DIA,DIA_1,FACE,FACE_1,BEARINGMAX,BEARINGMIN,STEPS,OEM,TYPE,CUST,OriginatingCustomer,customerPn,customerRevision,NEWBASEPRICE,Date,SUBCONTRACTOR,PRODUCTCODE,PREVPARTNo,DATECREATED,PartNo
#N/A,,,,,W10226,B,5.5704,5.57,57.874,57.87,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10226
#N/A,,,,,W10226,B,5.5704,5.57,61.811,61.81,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10226
#N/A,,,,,W10226,B,5.5704,5.57,65.748,65.74,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10226
#N/A,,,,,W10226,B,5.625,5.625,50,50,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10226
#N/A,,,,,W10226,B,5.625,5.625,53.937,53.93,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10226
#N/A,,,,,W10226,B,5.625,5.625,57.874,57.87,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10226
#N/A,,,,,W10226,B,5.625,5.625,61.811,61.81,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10226
#N/A,,,,,W10226,B,5.625,5.625,65.748,65.74,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10226
#N/A,,,,,W10226,B,5.6,5.6,50,50,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10226
#N/A,,,,,W10226,B,5.6,5.6,53.937,53.93,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10226
#N/A,,,,,W10226,B,5.6,5.6,57.874,57.87,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10226
#N/A,,,,,W10226,B,5.6,5.6,61.811,61.81,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10226
#N/A,,,,,W10226,B,5.6,5.6,65.748,65.74,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10226
#N/A,,,,,W10226,B,5.6394,5.639,50,50,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10226
#N/A,,,,,W10226,B,5.6394,5.639,53.937,53.93,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10226
#N/A,,,,,W10226,B,5.6394,5.639,57.874,57.87,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10226
#N/A,,,,,W10226,B,5.6394,5.639,61.811,61.81,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10226
#N/A,,,,,W10226,B,5.6394,5.639,65.748,65.74,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10226
#N/A,,,,,W10226,B,5.5704,5.57,50,50,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10226
#N/A,,,,,W10226,B,5.5704,5.57,53.937,53.93,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10226
#N/A,,,,,W10226,B,5.5704,5.57,57.874,57.87,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10226
#N/A,,,,,W10226,B,5.5704,5.57,61.811,61.81,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10226
#N/A,,,,,W10226,B,5.5704,5.57,65.748,65.74,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10226
#N/A,,,,,W10244,A,6.012,6.012,34.252,34.25,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,38.189,38.18,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,42.126,42.12,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,46.063,46.06,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,50,50,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,53.937,53.93,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,57.874,57.87,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,61.811,61.81,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,65.748,65.74,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,62.992,62.99,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,34.252,34.25,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,38.189,38.18,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,42.126,42.12,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,46.063,46.06,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,50,50,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,53.937,53.93,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,57.874,57.87,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,61.811,61.81,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,65.748,65.74,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,62.992,62.99,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,34.252,34.25,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,38.189,38.18,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,42.126,42.12,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,46.063,46.06,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,50,50,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,53.937,53.93,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,57.874,57.87,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,61.811,61.81,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,65.748,65.74,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,62.992,62.99,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,34.252,34.25,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,38.189,38.18,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,42.126,42.12,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,46.063,46.06,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,50,50,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,53.937,53.93,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,57.874,57.87,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,61.811,61.81,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,65.748,65.74,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,62.992,62.99,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,34.252,34.25,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,38.189,38.18,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,42.126,42.12,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,46.063,46.06,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,50,50,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,53.937,53.93,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,57.874,57.87,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,61.811,61.81,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,65.748,65.74,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,62.992,62.99,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,34.252,34.25,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,38.189,38.18,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,42.126,42.12,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,46.063,46.06,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,50,50,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,53.937,53.93,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,57.874,57.87,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,61.811,61.81,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,65.748,65.74,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,62.992,62.99,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,34.252,34.25,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,38.189,38.18,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,42.126,42.12,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,46.063,46.06,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,50,50,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,53.937,53.93,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,57.874,57.87,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,61.811,61.81,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,65.748,65.74,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.012,6.012,62.992,62.99,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,34.252,34.25,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,38.189,38.18,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,42.126,42.12,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,46.063,46.06,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,50,50,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,53.937,53.93,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,57.874,57.87,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,61.811,61.81,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,65.748,65.74,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,6.028,6.028,62.992,62.99,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,34.252,34.25,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,38.189,38.18,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,42.126,42.12,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,46.063,46.06,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,50,50,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,53.937,53.93,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,57.874,57.87,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,61.811,61.81,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,65.748,65.74,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10244,A,5.983,5.983,62.992,62.99,,1.9689,8,CMF,,,,,C,,,,,,,W10244
#N/A,,,,,W10279,*,6.0236,6.023,33.858,33.85,,1.5751,4,TEXMEX PRINTING,PRIMULA,,,,*,,,,,,,W10279
#N/A,,,,,W10279,*,6.0236,6.023,49.606,49.6,,1.5751,4,TEXMEX PRINTING,PRIMULA,,,,*,,,,,,,W10279
#N/A,,,,,W10279,*,6.0236,6.023,53.543,53.54,,1.5751,4,TEXMEX PRINTING,PRIMULA,,,,*,,,,,,,W10279
#N/A,,,,,W10279,*,6.0551,6.055,33.858,33.85,,1.5751,4,TEXMEX PRINTING,PRIMULA,,,,*,,,,,,,W10279
#N/A,,,,,W10279,*,6.0551,6.055,49.606,49.6,,1.5751,4,TEXMEX PRINTING,PRIMULA,,,,*,,,,,,,W10279
#N/A,,,,,W10279,*,6.0551,6.055,53.543,53.54,,1.5751,4,TEXMEX PRINTING,PRIMULA,,,,*,,,,,,,W10279
#N/A,,,,,W10279,*,6.0236,6.023,33.858,33.85,,1.5751,4,TEXMEX PRINTING,PRIMULA,,,,*,,,,,,,W10279
#N/A,,,,,W10279,*,6.0236,6.023,49.606,49.6,,1.5751,4,TEXMEX PRINTING,PRIMULA,,,,*,,,,,,,W10279
#N/A,,,,,W10279,*,6.0236,6.023,53.543,53.54,,1.5751,4,TEXMEX PRINTING,PRIMULA,,,,*,,,,,,,W10279
#N/A,,,,,W10279,*,6.0551,6.055,33.858,33.85,,1.5751,4,TEXMEX PRINTING,PRIMULA,,,,*,,,,,,,W10279
#N/A,,,,,W10279,*,6.0551,6.055,49.606,49.6,,1.5751,4,TEXMEX PRINTING,PRIMULA,,,,*,,,,,,,W10279
#N/A,,,,,W10279,*,6.0551,6.055,53.543,53.54,,1.5751,4,TEXMEX PRINTING,PRIMULA,,,,*,,,,,,,W10279
#N/A,,,,,W10279,*,6.0236,6.023,33.858,33.85,,1.5751,4,TEXMEX PRINTING,PRIMULA,,,,*,,,,,,,W10279
#N/A,,,,,W10279,*,6.0236,6.023,49.606,49.6,,1.5751,4,TEXMEX PRINTING,PRIMULA,,,,*,,,,,,,W10279
#N/A,,,,,W10279,*,6.0236,6.023,53.543,53.54,,1.5751,4,TEXMEX PRINTING,PRIMULA,,,,*,,,,,,,W10279
#N/A,,,,,W10279,*,6.0551,6.055,33.858,33.85,,1.5751,4,TEXMEX PRINTING,PRIMULA,,,,*,,,,,,,W10279
#N/A,,,,,W10279,*,6.0551,6.055,49.606,49.6,,1.5751,4,TEXMEX PRINTING,PRIMULA,,,,*,,,,,,,W10279
#N/A,,,,,W10279,*,6.0551,6.055,53.543,53.54,,1.5751,4,TEXMEX PRINTING,PRIMULA,,,,*,,,,,,,W10279
#N/A,,,,,W10281,*,6.0118,6.011,25.984,25.98,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0118,6.011,33.858,33.85,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0118,6.011,41.732,41.73,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0118,6.011,49.606,49.6,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0118,6.011,52.362,52.36,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0118,6.011,57.48,57.48,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0118,6.011,44.488,44.48,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0236,6.023,25.984,25.98,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0236,6.023,33.858,33.85,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0236,6.023,41.732,41.73,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0236,6.023,49.606,49.6,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0236,6.023,52.362,52.36,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0236,6.023,57.48,57.48,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0236,6.023,44.488,44.48,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0118,6.011,25.984,25.98,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0118,6.011,33.858,33.85,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0118,6.011,41.732,41.73,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0118,6.011,49.606,49.6,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0118,6.011,52.362,52.36,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0118,6.011,57.48,57.48,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0118,6.011,44.488,44.48,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0236,6.023,25.984,25.98,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0236,6.023,33.858,33.85,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0236,6.023,41.732,41.73,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0236,6.023,49.606,49.6,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0236,6.023,52.362,52.36,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0236,6.023,57.48,57.48,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0236,6.023,44.488,44.48,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0118,6.011,25.984,25.98,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0118,6.011,33.858,33.85,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0118,6.011,41.732,41.73,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0118,6.011,49.606,49.6,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0118,6.011,52.362,52.36,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0118,6.011,57.48,57.48,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0118,6.011,44.488,44.48,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0236,6.023,25.984,25.98,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0236,6.023,33.858,33.85,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0236,6.023,41.732,41.73,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0236,6.023,49.606,49.6,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0236,6.023,52.362,52.36,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0236,6.023,57.48,57.48,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
#N/A,,,,,W10281,*,6.0236,6.023,44.488,44.48,,1.9688,5,TEXMEX PRINTING,FLEX0 806 CR,,,,*,,,,,,,W10281
W10292.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\W10292.xlsx#,,,,,W10292,*,5,5,34.252,34.25,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10292
W10292.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\W10292.xlsx#,,,,,W10292,*,5,5,38.189,38.18,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10292
W10292.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\W10292.xlsx#,,,,,W10292,*,5,5,42.126,42.12,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10292
W10292.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\W10292.xlsx#,,,,,W10292,*,5,5,46.063,46.06,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10292
W10292.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\W10292.xlsx#,,,,,W10292,*,5,5,50,50,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10292
W10292.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\W10292.xlsx#,,,,,W10292,*,5,5,53.937,53.93,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10292
W10292.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\W10292.xlsx#,,,,,W10292,*,5,5,57.874,57.87,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10292
W10292.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\W10292.xlsx#,,,,,W10292,*,5,5,61.811,61.81,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10292
W10292.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\W10292.xlsx#,,,,,W10292,*,5,5,65.748,65.74,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10292
W10292.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\W10292.xlsx#,,,,,W10292,*,5.0126,5.012,34.252,34.25,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10292
W10292.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\W10292.xlsx#,,,,,W10292,*,5.0126,5.012,38.189,38.18,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10292
W10292.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\W10292.xlsx#,,,,,W10292,*,5.0126,5.012,42.126,42.12,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10292
W10292.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\W10292.xlsx#,,,,,W10292,*,5.0126,5.012,46.063,46.06,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10292
W10292.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\W10292.xlsx#,,,,,W10292,*,5.0126,5.012,50,50,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10292
W10292.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\W10292.xlsx#,,,,,W10292,*,5.0126,5.012,53.937,53.93,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10292
W10292.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\W10292.xlsx#,,,,,W10292,*,5.0126,5.012,57.874,57.87,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10292
W10292.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\W10292.xlsx#,,,,,W10292,*,5.0126,5.012,61.811,61.81,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10292
W10292.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\W10292.xlsx#,,,,,W10292,*,5.0126,5.012,65.748,65.74,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10292
W10292.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\W10292.xlsx#,,,,,W10292,*,5.0134,5.013,34.252,34.25,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10292
W10292.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\W10292.xlsx#,,,,,W10292,*,5.0134,5.013,38.189,38.18,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10292
W10292.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\W10292.xlsx#,,,,,W10292,*,5.0134,5.013,42.126,42.12,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10292
W10292.XLSX#\\NCFS01\DEPARTMENTS\ENGINEERING\Roll Weights\W10292.xlsx#,,,,,W10292,*,5.0134,5.013,46.063,46.06,,1.575,6,CARINT,GEMINI,,,,*,,,,,,,W10292
